shares,text,misinformation,source,revision
1,"O Milagre do Coronavírus!!!
Hoje, conversando com meu irmão Ozorio, que também é médico percebemos que de repente ninguém mais morre, todos viraram imortais da noite para o dia. A única morte que se admite é por coronavírus. A humanidade virou imortal. Que sonho lindo. A imprensa sensacionalista, venal e desonesta esconde a morte e nos mostra um único monstro: o coronavírus. Este sim mata, o resto não existe. Desapareceram os óbitos por qualquer outra doença. Até dizem que tem governador proibindo as pessoas morrerem de outra causa que não por coronavírus. Converso com meu irmão e pergunto. Será mesmo que viramos imortais? Que somos os escolhidos de Deus para só morrermos de uma única causa? Bem, de minha parte eu acredito em Deus, mas não acredito no que a impressa diz sobre a nossa imortalidade repentina. Nem meu irmão acredita. Então vejamos: o Brasil registra 200 casos de tuberculose por dia, foram 4881 mortes por tuberculose só em 2019. Essas pararam todas quando o coronavírus chegou, milagre! Mas como somos o país dos milagres eles aconteceram também com a Dengue, o Brasil registrou 332.397 casos de dengue nas primeiras 10 semanas de 2020 (até 7 de março) com 77 mortes. Mas com a chegada do coronavírus a Dengue fugiu para o mato e ninguém mais morreu de dengue. Não é um verdadeiro milagre? Esses são dados oficiais, qualquer um tem acesso (menos os jornalistas). Nos perguntamos, a malária também sumiu? A febre amarela, a esquistossomose, a diarreia infecciosa, os infartos do coração, os derrames, o câncer, os acidentes? Nos tornamos, de repente, o povo mais imortal do planeta. Que maravilha!!! Ninguém mais tem apendicite! (Se tiver não dá para operar porque o respirador está reservado para o coronavírus). Somos imortais. Durante 24h por dia nossos telejornais só noticiam mortes pelo coronavírus, esse mágico vírus que curou todas as doenças e tomou para si, sozinho, a tarefa de matar a humanidade. E logo arrumou aliados, uma imprensa falida moral e economicamente, governantes inescrupulosos pensando na próxima eleição e um povo idiotizado por 20 anos de doutrinação. O resultado desses 3 fatores foi maravilhoso: a imortalidade. Em quarenta anos de medicina, 20 como professor, nunca vi tantos ignorantes em matéria de epidemiologia serem entrevistados, tanta mentira ser contada como verdade, tantas pessoas serem enganadas por jornalistas e governantes. E quando alguém diz algo inconveniente na TV logo cortam a imagem (caso do Dr Anthony Wong, por exemplo). Há interesse em apavorar a população, entrevistas combinadas, perguntas e respostas combinadas, nada pode ser dito diferente. E o povo acredita nesses cretinos! Depois de passar a imortalidade do Coronavírus me cobrem quem matou mais? As doenças citadas acima ou o apovorante, poderoso e nunca visto flagelo da humanidade, o coronavírus! Essa será a grande desculpa para prefeitos maus gestores e governadores atolados em dívidas justificarem suas falhas, foi o coronavírus! Todos se aproveitando do vírus! Mas tem algo que o coronavírus não contava, algo mais forte que ele, mais poderoso, capaz de nos trazer de volta à vulgaridade de sermos humanos novamente, sermos mortais, esse algo poderoso se chama fome! Essa maldita nos acordará da maravilhosa imortalidade que vivemos!!! Claro que os boletos vão dar uma ajudinha e nos mostrar, também, o quanto estão nos mentindo. Quem viver verá! Escrito por mim, Prof Dr Honório Menezes, no sábado à noite, 28/março, sem ter o que fazer, conversando com meu irmão e aproveitando a imortalidade.

https://m.facebook.com/story.php?story_fbid=10156854708051541&id=574701540",1,,
1,"Hospitais preparados para o ""covid "" completamente vazios. O vírus não chegou, mas eles não tratam nenhum outro tipo de doença, assista 👇👇👇👇👇",1,,
1,"* Virus chino.  Algo está mal con este virus.
 🔹 Wuhan a Shanghai = 629 km
 🔹 Wuhan a Beijing = 1052 km
 🔹 Wuhan a Milán = 8700 km
 🔹 Wuhan a Nueva York = 12000 km
 🔹 Wuhan a Sao Paulo = 17,964 km
 🔹 Wuhan a Londres = 8880 km
 🔹 Wuhan a París = 8900 km
 🔹 Wuhan a España = 9830 km
 🔹 Wuhan a India = 3575 km
 🔹 Wuhan a Irán = 6560 km
 Algo está mal...!
 El virus chino se originó en la ciudad de Wuhan, China, y ahora ha llegado a todos los rincones del mundo, pero este virus no ha llegado a la capital de China: Beijing y la capital económica: Shanghai, cerca de Wuhan.  Por qué
 🎈 Beijing es la ciudad donde viven todos los líderes de China, los líderes militares viven allí, quienes controlan el poder de China viven allí, y Beijing no ha sido cerrada, no ha sido puesta en cuarentena, no ha sido bloqueada.  ¡Está abierta!  El virus chino no tiene efecto allí.  Por qué
 🎈 Shanghai es la ciudad que maneja la economía de China, es la capital económica de China, ¡allí viven todos los ricos de China!  Los que mantienen la industria en marcha.  ¡No hay bloque allí, el virus chino no tiene efecto allí!  * ¿Por qué ...?  * *
 El virus chino es un virus pandémico.  Le han dicho que se debe crear pánico en todo el mundo, pero no vendrá a Beijing y Shanghai.
 Es muy importante que le hagamos esta pregunta a China.
 El virus chino creó terror en las grandes ciudades del mundo, entonces, ¿por qué este virus no llegó a Beijing ...?  ¿Por qué no viniste a Shanghai ...?  * ¿Por qué ...?  * *
 🎈 ¡Beijing y Shanghai son las áreas adyacentes a Wuhan!  ¡El virus Wuhan llegó a todos los rincones del mundo, pero no llegó a Beijing y Shanghai ...!  * ¿Por qué ...?  * *
 🎈 Hoy, toda la India y 1.3 billones de personas están encerrados.  Nuestra economía está paralizada, pero todas las principales ciudades de China están abiertas y, a partir del 8 de abril, ¡China también abrirá Wuhan!  ¡El mundo entero está plagado de terror!  Sin embargo, nuevos casos no están llegando a China y China está abierta ...!  * ¿Por qué ...?  * *
 🎈 Otra gran cosa es que el mercado de valores en todo el mundo casi se ha reducido a la mitad.  ¡Pero este virus no tiene ningún efecto en el mercado chino ...!  * ¿Por qué ...?  * *
 Cualesquiera que sean estas cosas, solo apuntan a una cosa: ¡el virus chino es un arma biológica de China, que China ha dejado para destruir en el mundo!  ¡Después de matar a algunas personas, China ahora ha controlado este virus!  ¡Quizás ella también tiene medicinas que no está compartiendo con el mundo!
 * ¿Por qué ...? *",1,,
1,Sao 120 pessoas por dia e estao alarmados com covid 19,0,,
1,"*Vacina ??..qual...?? Para que..?? ..em 70 anos não mudou em nada!!! O tratamento..!*
Antes era chamada ""pó de Quina"" feita da cortesã da árvore originária do Peru usada pelos aborígenes conhecida com o nome de QUINA.

*Hoje é chamada de Hidrocloroquina*

🤷🏽♂🤷🏽♂🤷🏽♂🤷🏽♂",1,,
1,"*Tambem um copo 200ml de suco de  limão quente, uma colher de sobremesa de bicarbonato de sódio dissolvida no suco quente, ingerir toda noite antes deitar, fortalece o sistema imunológico eliminando uma ampla variedade de vírus dentre eles o covid 19.*

*Isto porque uma ampla variedade de vírus precisam de um ambiente ácido para proliferação e penetração nas células sadias do corpo, o limão e o bicarbonato funcionam eliminando a acidez do sangue aumenta a alcalinidade matando múltiplos vírus o Covid19 tambem.*",1,,
1,"Nomeado no dia primeiro, o regime comunista participará ativamente da escolha dos investigadores de direitos humanos internacionais, incluindo a seleção de monitores globais sobre a liberdade de expressão, saúde, desaparecimentos forçados e detenção arbitrária.

https://renovamidia.com.br/china-e-nomeada-para-painel-do-conselho-de-direitos-humanos-da-onu/",0,https://observador.pt/factchecks/fact-check-china-salvou-a-onu-da-bancarrota-e-faz-parte-do-observatorio-dos-direitos-humanos/,
1,"👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷

 *URGENTE! CONCLUÍDO com SUCESSO o estudo da HIDROXICLOROQUINA pela PREVENT SÊNIOR se o tratamento for usado no início...* 

https://youtu.be/ecN2slTj8sU",1,,
1,http://blogs.opovo.com.br/ancoradouro/2020/04/05/oms-insere-aborto-como-atividade-essencial-em-surto-de-coronavirus/,0,,
1,"PUBLICAR PARA QUE ??????

QUE ESSE POVO APRENDA COM ESSE ENSAIO DO COVID19 O QUE E UM REGIME SOCIALISTA - QUE CONTINUEM VOTANDO - NO LULA, NO CIRO-CE, NO FLAVIO DINO-MA, WELLIINGTON DIAS-PI, PAULO CAMARA-PE, RENAN FILHO-MDB, E OUTROS, NAO E POSSIVEL QUE NEM SOFRENDO, APRENDEM - SE LUGUEM - DEIXEM DE SER SUBMISSOS !!!",1,,
1,"*A QUEDA DO IMPÉRIO DOS MARINHOS, EM 10 ATOS*
*Para quem ainda não entendeu:*
*1.EM 2007, DE FORMA CRIMINOSA, LULA RENOVOU POR 15 ANOS A CONCESSÃO DA GLOBO. Vence no dia 05.10.22, em pleno Governo Bolsonaro. O pré-requisito pra renovação é a Globo apresentar as CERTIDÕES DE REGULARIDADE FISCAIS e TRIBUTÁRIAS com o Governo Federal, ou seja, pagar o que deve ao povo brasileiro, coisa que ela não fará. Além disso a Globo depende da emissão de um DECRETO do Bolsonaro autorizando a renovação da CONCESSÃO PÚBLICA.*
*2) A Globo recebia rios de dinheiro diretamente do governo federal*
*3) A Globo tinha o seu futebol patrocinado pela CAIXA ECONÔMICA FEDERAL*
*4) A Globo tinha a F1 patrocinada pela Petrobrás*
*5) A Globo tinha o Carnaval do RJ e de SP patrocinados*
*6) O Instituto Roberto Marinho recebia dinheiro sem licitação*
*7)O Banco do Brasil patrocinava o voley da Globo*
*8)No governo do PT (Lula e Dilma) R$10 BILHÕES entraram no CAIXA da Globo em forma de ""propaganda"" (cala boca e fecha os olhos) do Governo Federal*
*9) Dentre outras entradas financeiras...TUDO ISSO ERA DINHEIRO NOSSO INDO DIRETO NA VEIA DA GLOBO. BOLSONARO CORTOU TUDO ISSO!*
*10).Bolsonaro escancarou pro Brasil e pro mundo as mazelas da Globo.*
*Entendeu agora porque a Globo ODEIA Bolsonaro?*
*Porque a Globo quer o fim do governo Bolsonaro?*
*E ela fará DE TUDO para acabar com o nosso governo!*
*Por isso, não espere que a Globo divulgue qualquer elogio ao governo Bolsonaro, ela JAMAIS FARÁ Isso! Pare de assistir a Globo nesse tempo de Pandemia. Ela quer estimular o caos, o pânico o desespero e quer a todo custo associar isso ao atual governo. Um doença que veio da China e está quebrando muitos países*
*Agora a Globo vai fazer de tudo para tentar desestabilizar o governo, para  tentar buscar um impeachment lá adiante e colocar de volta a quadrilha para continuarem roubando em paz nosso Brasil. Ontem o Governo anunciou o maior pacote de investimento da história do Brasil para a saúde na ordem de R$84 bilhões, mas Jornal Nacional abriu matéria criticando o fato de Bolsonaro fazer o anúncio ""sem máscara e ignorando as recomendações de prevenção"". A Globo tentará encontrar qualquer coisa, qualquer ""pêlo em ovo"", ""chifre na cabeça de cavalo"" e O REPETIRÁ E AUMENTARÁ MILHARES DE VEZES*
Fonte: https://conexaopolitica.com.br/ultimas/globo-entra-em-alerta-vermelho-apos-queda-drastica-de-audiencia-e-promove-mudanca-de-emergencia/
*#GloboLixo*
*Globo, penso logo desligo!*
*GLOBO, A GENTE NÃO PRECISA DE VOCÊ!*",1,,1
1,Está tudo com coranavirus,0,,
1,"*destrava*  *production por  Kíղցօ brunno all*          
🇩‌🇪‌🇸‌🇹‌🇷‌🇦‌🇻‌🇦‌                                       *ᴍᴀᴅᴇ ɪɴ ɢʀɪɴɢᴀ* 
●▬▬▬▬๑۩۩๑▬▬▬▬▬●
https://chat.whatsapp.com/Jq8gIb0j4QG1PGMpIE5UeD
●▬▬▬▬๑۩۩๑▬▬▬▬▬●
*ĆŘ€ƗØ ΩỮ€ Δ ΜØŘŦ€ Ř€ŞØŁVΔ ŦỮĐØ €ŇŦŘ€Ɨ ƤŘΔ ŞØΜΔŘ € ĐƗΜƗŇỮƗŘ, ŁỮŦ€Ɨ ƤŘΔ €ŇŦŘΔŘ € ŇãØ VØỮ ŞΔƗŘ*
*🇦‌🇳‌🇹‌🇮‌_🇻‌🇮‌🇷‌🇺‌🇸‌*
꧁⃢ 🇫🇴*kíղցօ ճɾմղղօ αll* ⃢🇫🇴༒꧂
卂几D尺ㄖ丨D 尺ㄖ乃ㄖㄒ 卄卂匚Ҡ丨几Ꮆ
┈┈┈╲┈┈┈┈╱
┈┈┈╱▔▔▔▔╲🅰🅽🆃🅸-🅻🅰🅶
┈┈┃┈▇┈┈▇┈┃ 
╭╮┣━━━━━━┫╭╮
┃┃┃┈┈┈┈┈┈┃┃┃
╰╯┃┈┈┈┈┈┈┃╰╯
┈┈╰┓┏━━┓┏╯
┈┈┈╰╯┈┈╰╯
anti_virus▁▂▃▄▅▆▇▓◣⃕⇝⃟⃙⃣⃙⃟i⃙⃟⃪⃢⃪⃯⃡⃣⃟⃙⇜⃔◢▓▇▆▅▄▃▂▁THE•LA•GRINGA anti_virus▁▂▃▄▅▆▇▓◣⃕⇝⃟⃙⃣⃙⃟i⃙⃟⃪⃢⃪⃯⃡⃣⃟⃙⇜⃔◢▓▇▆▅▄▃▂▁THE•LA•GRINGA anti_virus▁▂▃▄▅▆▇▓◣⃕⇝⃟⃙⃣⃙⃟i⃙⃟⃪⃢⃪⃯⃡⃣⃟⃙⇜⃔◢▓▇▆▅▄▃▂▁THE•LA•GRINGA anti_virus▁▂▃▄▅▆▇▓◣⃕⇝⃟⃙⃣⃙⃟i⃙⃟⃪⃢⃪⃯⃡⃣⃟⃙⇜⃔◢▓▇▆▅▄▃▂▁THE•LA•GRINGA anti_virus▁▂▃▄▅▆▇▓◣⃕⇝⃟⃙⃣⃙⃟i⃙⃟⃪⃢⃪⃯⃡⃣⃟⃙⇜⃔◢▓▇▆▅▄▃▂▁THE•LA•GRINGA anti_virus▁▂▃▄▅▆▇▓◣⃕⇝⃟⃙⃣⃙⃟i⃙⃟⃪⃢⃪⃯⃡⃣⃟⃙⇜⃔◢▓▇▆▅▄▃▂▁THE•LA•GRINGA anti_virus▁▂▃▄▅▆▇▓◣⃕⇝⃟⃙⃣⃙⃟i⃙⃟⃪⃢⃪⃯⃡⃣⃟⃙⇜⃔◢▓▇▆▅▄▃▂▁THE•LA•GRINGA anti_virus▁▂▃▄▅▆▇▓◣⃕⇝⃟⃙⃣⃙⃟i⃙⃟⃪⃢⃪⃯⃡⃣⃟⃙⇜⃔◢▓▇▆▅▄▃▂▁THE•LA•GRINGA anti_virus▁▂▃▄▅▆▇▓◣⃕⇝⃟⃙⃣⃙⃟i⃙⃟⃪⃢⃪⃯⃡⃣⃟⃙⇜⃔◢▓▇▆▅▄▃▂▁THE•LA•GRINGA anti_virus▁▂▃▄▅▆▇▓◣⃕⇝⃟⃙⃣⃙⃟i⃙⃟⃪⃢⃪⃯⃡⃣⃟⃙⇜⃔◢▓▇▆▅▄▃▂▁THE•LA•GRINGA anti_virus▁▂▃▄▅▆▇▓◣⃕⇝⃟⃙⃣⃙⃟i⃙⃟⃪⃢⃪⃯⃡⃣⃟⃙⇜⃔◢▓▇▆▅▄▃▂▁THE•LA•GRINGA anti_virus▁▂▃▄▅▆▇▓◣⃕⇝⃟⃙⃣⃙⃟i⃙⃟⃪⃢⃪⃯⃡⃣⃟⃙⇜⃔◢▓▇▆▅▄▃▂▁THE•LA•GRINGA anti_virus▁▂▃▄▅▆▇▓◣⃕⇝⃟⃙⃣⃙⃟i⃙⃟⃪⃢⃪⃯⃡⃣⃟⃙⇜⃔◢▓▇▆▅▄▃▂▁THE•LA•GRINGA anti_virus▁▂▃▄▅▆▇▓◣⃕⇝⃟⃙⃣⃙⃟i⃙⃟⃪⃢⃪⃯⃡⃣⃟⃙⇜⃔◢▓▇▆▅▄▃▂▁THE•LA•GRINGA anti_virus▁▂▃▄▅▆▇▓◣⃕⇝⃟⃙⃣⃙⃟i⃙⃟⃪⃢⃪⃯⃡⃣⃟⃙⇜⃔◢▓▇▆▅▄▃▂▁THE•LA•GRINGA anti_virus▁▂▃▄▅▆▇▓◣⃕⇝⃟⃙⃣⃙⃟i⃙⃟⃪⃢⃪⃯⃡⃣⃟⃙⇜⃔◢▓▇▆▅▄▃▂▁THE•LA•GRINGA anti_virus▁▂▃▄▅▆▇▓◣⃕⇝⃟⃙⃣⃙⃟i⃙⃟⃪⃢⃪⃯⃡⃣⃟⃙⇜⃔◢▓▇▆▅▄▃▂▁THE•LA•GRINGA anti_virus▁▂▃▄▅▆▇▓◣⃕⇝⃟⃙⃣⃙⃟i⃙⃟⃪⃢⃪⃯⃡⃣⃟⃙⇜⃔◢▓▇▆▅▄▃▂▁THE•LA•GRINGA anti_virus▁▂▃▄▅▆▇▓◣⃕⇝⃟⃙⃣⃙⃟i⃙⃟⃪⃢⃪⃯⃡⃣⃟⃙⇜⃔◢▓▇▆▅▄▃▂▁THE•LA•GRINGA anti_virus▁▂▃▄▅▆▇▓◣⃕⇝⃟⃙⃣⃙⃟i⃙⃟⃪⃢⃪⃯⃡⃣⃟⃙⇜⃔◢▓▇▆▅▄▃▂▁THE•LA•GRINGA anti_virus▁▂▃▄▅▆▇▓◣⃕⇝⃟⃙⃣⃙⃟i⃙⃟⃪⃢⃪⃯⃡⃣⃟⃙⇜⃔◢▓▇▆▅▄▃▂▁THE•LA•GRINGA",0,,0
1,"*BOLETIM ESPECIAL CORONAVÍRUS* 

*Segunda-feira, 6 de abril de 2020*

*Novas Medidas*
Ministério recomenda redução de isolamento em estados e municípios com 50% de leitos vagos
https://gazetabrasil.com.br/brasil/ministerio-recomenda-reducao-de-isolamento-em-estados-e-municipios-com-50-de-leitos-vagos/

Covid-19: CMN cria linha de crédito com verba de fundo constitucional
https://gazetabrasil.com.br/economia/covid-19-cmn-cria-linha-de-credito-com-verba-de-fundo-constitucional/


João Doria prorroga quarentena em SP até 22 de abril
https://gazetabrasil.com.br/brasil/sao-paulo/joao-doria-prorroga-quarentena-em-sp-ate-22-de-abril/

Caixa divulga hoje calendário do auxílio emergencial de R$ 600
https://gazetabrasil.com.br/economia/caixa-divulga-hoje-calendario-do-auxilio-emergencial-de-r-600/

Doria autoriza PM a prender quem infringir medidas restritiva
https://gazetabrasil.com.br/politica/doria-autoriza-pm-a-prender-quem-fizer-aglomeracao/

MEC autoriza antecipar formatura de estudantes de medicina
https://gazetabrasil.com.br/brasil/mec-autoriza-antecipar-formatura-de-estudantes-de-medicina/
Farmácias populares podem entregar em domicílio, decide TRF
https://gazetabrasil.com.br/politica/farmacias-populares-podem-entregar-em-domicilio-decide-trf/
TSE vai decidir se Novo pode destinar fundo partidário para covid-19
https://gazetabrasil.com.br/politica/tse-vai-decidir-se-novo-pode-destinar-fundo-partidario-para-covid-19/



*Boas notícias*
Em 24 horas, Espírito Santo tem mais 15 curados do coronavírus
https://gazetabrasil.com.br/brasil/em-24-horas-espirito-santos-tem-mais-15-curados-do-coronavirus/

Brasileiros deixam cruzeiro Costa Fascinosa em Santos
https://gazetabrasil.com.br/brasil/brasileiros-deixam-cruzeiro-costa-fascinosa-em-santos/
 
Estudo aponta efeito promissor contra covid-19 de remédio usado no tratamento da Aids
https://gazetabrasil.com.br/brasil/estudo-aponta-efeito-promissor-contra-covid-19-de-remedio-usado-no-tratamento-da-aids/

Portugueses adotam ‘vovôs’ sozinhos durante quarentena
https://gazetabrasil.com.br/mundo/portugueses-adotam-vovos-sozinhos-durante-quarentena/

*Para receber notícias no Whatsapp, acesse o link abaixo:*

https://chat.whatsapp.com/CKEw3zdDidsF0KV8XpT2eD

*Faça parte do nosso grupo do Telegram, acesse o link:*

https://t.me/joinchat/Mz3K4BYfkdjIbE_UySPhxw",0,,0
