sharings,text
1,"BOM DIA MEUS AMIGOS! ESTÁ A TODO VAPOR A MONTAGEM DA ESTRUTURA (MINI HOSPITAL) NO CENTRO DE CONVENÇÕES C/ PACIENTES APENAS COVID-19

MUITOS FALAM DA REABERTURA DO ANTIGO REGIONAL, MAS LÁ AS OBRAS TB ESTÃO A TODO VAPOR DO HOSPITAL E MATERNIDADE INFANTO JUVENIL COM (UTIs) NEO NATAL.

REIVINDICAÇÃO DE TODA A POPULAÇÃO E Q PRECISA C/ URGÊNCIA MAMÃES E LOGO, LOGO, SERÁ ENTREGUE A POPULAÇÃO. A OPOSIÇÃO COMO SEMPRE TENTANDO TUMULTUAR, MAS MARÃO FAZ AS COISAS COM PÉ NO CHÃO, RESPONSABILIDADE. 

MUITOS FALAM, FALAM, FALAM E QUERENDO CONFUNDIR À POPULAÇÃO, MAS O POVO NÃO É BESTA. FALAR E MENTIR É FÁCIL, QUERO VER É EXECUTAR O Q FALAM.

#DEIXAOHOMEMTRABALHAR

#MOISÉSBOHANA O 100% DE VERDADE"
1,*Neymar faz doação de R$ 5 milhões para ajudar no combate ao coronavírus* https://ipiranoticias.com/esportes/40790/neymar-faz-doacao-de-r-5-milhoes-para-ajudar-no-combate-ao-coronavirus/
1,"https://rumasemnoticias.blogspot.com/2020/03/mais-dois-casos-de-covid-19-em-ilheus.html?m=1
Agora são 4 casos confirmados pelas autoridades."
1,"🍃 AMAZÔNIA PRESS🍃
	
*Na madruga dessa terça feira (31), Binho Lopes, tecladista, produtor, regente, professor de música e empresário da Banda Joy, que fazia parte dos contaminados com a coronavírus no Amazonas, faleceu.*

Confira mais no link: https://amazoniapress.com.br/binho-lopes-da-banda-joy-e-uma-das-vitimas-de-coronavirus-e-faleceu-nessa-madruga-em-manaus/"
1,"CORONAVÍRUS: ESTUDANTES FABRICAM SABÃO PARA DOAR AO HOSPITAL REGIONAL COSTA DO CACAU E CORPO DE BOMBEIROS EM ILHÉUS 

 https://ipolitica.blog.br/?p=36476

⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️"
1,https://www.leonovaisnoticias.com.br/v1/2020/03/31/urgente-4-casos-do-coronavirus-sao-confirmados-em-ilheus/
1,Hospital de SP já afastou mais de 100 funcionários com coronavírus ☛ https://reclameboca.com.br/coronavirus/hospital-de-sp-ja-afastou-mais-de-100-funcionarios-com-coronavirus/
1,http://www.fabiorobertonoticias.com.br/v1/2020/04/01/idoso-diagnosticado-com-coronavirus-nao-e-taxista-em-ilheus-afirma-nota/
1,"ESSE FOI O TEXTO QUE MAIS DOEU ATÉ AGORA 😔

Se o seu filho pegar coronavirus não pense que vai ficar ao lado dele cuidando o tempo todo, vão levá-lo a uma sala restrita, ninguém vai cuidar dele 24hras.
Não vai ter como receber visitas, carinho, beijos e ouvir que vai ficar bem.
Se ele se salvar tudo bem, volta pra casa, se não, talvez não consiga nem enterrar ele.
Qual a parte do fique em casa e não saia visitando o povo e viajando que ainda não entenderam????,😭😭😭😭😭😭

Como eu queria que tudo isso fosse apenas um pesadelo, mas não é! !!!
Lamentável como algumas pessoas ainda não tem consentimento do tamanho do problema que vamos enfrentar e já estamos enfrentando, o pior ainda está por vir, infelizmente 😭😭😭💔
Deus tenha piedade de nós 🙏"
1,https://www.blogolinguasolta.com.br/2020/03/coronavoucher-senado-aprova-auxilio.html
1,"FICAR EM CASA x MORRER DE FOME 
 
O texto mais brilhante até o momento. 👏👏👏

CORONAVÍRUS OU A FOME? 
Autora: Andressa Andrade

O problema do brasileiro é achar que tem que ESCOLHER um ou outro.

Eu nunca vi tanta gente burra e egoísta reunida. Política não se ama, se cobra. Se fiscaliza.

Desumano esse “meme” botando o pobre com geladeira vazia como se fosse melhor e mais suportável o coronavírus. 
Chega de escrever com “letra maiúscula"" que o povo precisa trabalhar. 

Vocês gozam e chamam de fenômeno um Governo que foge amplamente da responsabilidade. Que anunciou uma medida de cortar salário dos trabalhadores por 4 meses e voltou atrás dizendo que “não leu direito”. Que em plena crise, minimiza a situação real, que organiza manifestação e esconde o próprio exame médico. Que anuncia com orgulho (e não com vergonha), o auxilio de 200 reais por mês para os informais e se isenta da ""quebradeira"" econômica.  

O retardo mental de vocês não tem limite, não?! 

Parem de culpar o colega que está em casa tentando evitar o contágio e também não colapsar o sistema de saúde e comecem a CULPAR, a COBRAR o alvo certo: o governo. O Estado. O retorno do teu imposto!

O Brasil tem mais de 350 bilhões de DÓLARES em reservas internacionais. Sabe o que é isso?! Vou te explicar: é um ativo em moeda estrangeira, um seguro para crises cambiais. Um dinheiro nosso. Sim! É uma grana nossa parada lá. 

Guedes e Bolsonaro usaram 37 bilhões recentemente para conter ainda mais a alta do dólar. Mas para salvar sua vida, sua família ou sua empresa? O seu MITO some. 

Age igual palhaço enquanto você está aí nas redes sociais rindo das idiotices dele e gritando igual um asno. Sabe o fundo eleitoral? Outra grana também. Sem contar na possibilidade de ajudar os pequenos e médios empresários com empréstimos bancários a juros irrisórios ou nulos com primeiro pagamento daqui 6 meses, botando o próprio Banco Central como fiador. Achou a medida justa? Pois é. Vários países já o fizeram. E aqui, o que Guedes fez?! Há três dias, pegou 1,2 trilhão de reais e disponibilizou aos BANCOS. Logo eles que, a cada crise, batem recordes de lucro. 

Que MITO, hein?! 

E lá vai uma pergunta para as mentes bolsomínicas: 
O Presidente não gosta tanto de imitar os EUA? 
Então, bolsominion, chegou a hora! 

Ontem, o Governo americano anunciou o uso de 2 TRILHÕES DE DÓLARES deste mesmo fundo, para auxiliar trabalhadores, empresas e sistema de saúde. Não foi para os Bancos, não. 
Serão pagos 500 bilhões de dólares para ajudar as indústrias afetadas. U$ 350 bilhões para pequenas empresas e 250 bi para o auxílio-desemprego, e uma ajuda de até 3 mil dólares por mês para cada família necessitada nos EUA. 

Precisa desenhar ou já entendeu que agora é hora de o Estado te acudir? Que até os ultraliberais como os americanos estão bancando e não criando memes ridicularizando os coitados, como nós?!
 
Antes de esbravejar igual um asno, pense nos teus filhos, na tua família, na tua saúde e saiba: mesmo com o isolamento, os infectados estão lotando os hospitais. Em Uberlândia, médicos e enfermeiros estão lavando as próprias luvas porque não há material de proteção. Se você quer pressionar a volta ao trabalho, e não a porra do Governo, ok. Tudo certo! Bora lá! Mas, quando todo mundo se contaminar ao mesmo tempo e ter a necessidade de um hospital, tenha a decência de não ir e deixar os respiradores e UTI’s para quem tentava se proteger e lutava para FICAR EM CASA. 

----------------------------------------

Fontes: https://www.infomoney.com.br/economia/com-crise-banco-central-ja-anunciou-r-12-trilhao-em-recursos-para-bancos/?fbclid=IwAR35tCa90gdK4lp_rZ1lEv4xAR7BnV7SDsWfpCt0xXpOf3iS04dyIgAd7Ac

https://g1.globo.com/economia/noticia/2020/03/25/eua-concluem-acordo-de-us-2-trilhoes-de-estimulo-a-economia.ghtml"
1,"http://rumasemnoticias.blogspot.com/2020/03/liberacao-do-coronavoucher-depende-de.html
A grande questão para o governo ainda é o cadastramento dos informais não cadastrados nas platarfomas oficiais."
1,https://www.odefensorcosmearaujo.com.br/2020/03/30/pesquisadores-comecam-a-decifrar-identidade-do-novo-coronavirus-no-brasil/
1,https://midiabahia.com.br/itabuna-mulher-com-suspeita-de-coronavirus-e-algemada-para-ficar-em-isolamento/
1,Se nao tomar cuidado muitos estao morrendo por outras causas e a midia vai publicar q e corona
1,Corona*
1,Bom dia como demite os funcionários numa situação dessa.Que culpa os funcionários tem desse surto de corona vírus.
1,"A partir de hoje 29/03 não sair de casa pra nada, porque vai começar a
*A PIOR FASE*
Se cumpre a data de incubação do coronavirus e começarão a sair muitos positivos que pode contagiar muita gente. Assim é  muito importante ficar em casa e não se relacionar com ninguém.
_Do dia 28 de março até 5 de abril_ devemos nos cuidar já que estaremos em pleno pico do vírus, que vai durar duas semanas. *Normalmente nessas duas semanas vão aparecer todos os infectados*
*ESTAREMOS NA ETAPA DE MÁXIMA INFECÇÃO.* TUDO ISSO VAI ACABAR LOGO SE VOCÊ COLABORAR
Obrigada
Dra Vanessa Prado Crm 129114   Médica  do HC."
1,"*Coronavírus: MP adota medidas em cidades baianas sobre alimentação escolar de alunos com aulas suspensas*

http://www.fabiorobertonoticias.com.br/v1/2020/03/30/coronavirus-mp-adota-medidas-em-cidades-baianas-sobre-alimentacao-escolar-de-alunos-com-aulas-suspensas/"
1,"G1: Trump diz que pico de mortes por coronavírus será daqui a 2 semanas e pede para população ficar em casa até 30 de abril.
https://g1.globo.com/bemestar/coronavirus/noticia/2020/03/29/coronavirus-trump-anuncia-que-vai-disponibilizar-teste-que-ficara-pronto-em-5-minutos.ghtml"
1,"O Prefeito de Ilhéus sul da Bahia Mário Alexandre, pensando no bem estar  da população e dos funcionários demitidos pelas empresas de ônibus coletivo, consegue resolver o impasse e garanti o retorno dos demitidos após o término da paralização e a garantia de recebimento dos direitos trabalhistas de todos os envolvidos.
Em reunião com os empresários do setor de transportes público e sindicato dos rodoviários de Ilhéus, o Prefeito Mário Alexandre, bate o martelo com os empresários, e  garante o emprego de quase cem pais de famílias que iam está desempregados. Além disso todos vão está amparados durante três meses pelo seguro desemprego, no período que estarão desligados de suas funções durante o estado de pico do coronavírus. O Prefeito Mário Alexandre está empenhado com toda sua equipe, juntamente com a Câmara de vereadores de Ilhéus, na pessoa do presidente César Porto, contra o inimigo invisível do coronavírus. #TodosContraOcoronavirus!"
1,"http://rumasemnoticias.blogspot.com/2020/04/pandemia-e-maior-desafio-desde-2-guerra.html
O secretário-geral da Organização das Nações Unidas (ONU), António Guterres, disse que a pandemia de covid-19 é o maior desafio que o mundo enfrenta desde a Segunda Guerra Mundial. Para ele, a situação pode levar a uma recessão sem paralelo e, por isso, exige resposta forte e eficaz."
1,63 pessoas curadas na Bahia do covid 19
1,"Opa! Notícia importante.
O marco zero do Coronavírus não é aquele que todo o mundo dizia ser.
Agora, segundo noticiado, o marco zero é de outro paciente, contagiado no final de janeiro.
Então, antes do carnaval o vírus já transitava no Brasil.
A pergunta é: as autoridades sabiam ou não?
Por favor, alguém pode confirmar.
Vi e ouvi na Globonews. Posso ter entendido errado, mas se não entendi, a pandemia escancarou sua boca mefistofélica no Brasil em janeiro. 
Se alguma autoridade sabia disso e nada fez por causa dos interesses carnavalescos, a situação é GRAVÍSSIMA."
1,21h DATENA entrevista Dr. Dimas Covas sobre coronavirus. Aqui na Ilha 1 pelo RadiosNet. #OuvirRadio http://l.radios.com.br/r/104924
1,Substância usada contra piolhos e lombrigas pode matar covid-19 segundo um estudo australiano - https://zap.aeiou.pt/substancia-piolhos-covid-19-317509
1,"Que Deus tenha misericórdia do povo brasileiro que terá que combater o coronavírus, suas consequências humanas e econômicas, mas principalmente uma horda de políticos canalhas que desprezam os cidadãos brasileiros. Por que os recursos do fundo partidário e eleitoral ainda não foram destinados para atender as necessidades dos brasileiros nesta grave crise?"
1,https://extra.globo.com/noticias/economia/mais-de-45-milhoes-de-brasileiros-ja-foram-vitimas-do-golpe-do-coronavoucher-24341077.html
1,https://oglobo.globo.com/sociedade/relatorio-do-ms-diz-que-brasil-nao-tem-laboratorios-medicos-equipamentos-para-combater-covid-19-1-24351867
1,"*Ilhéus: Médico Center faz teste para detectar o coronavírus com resultado no mesmo dia*.

http://www.fabiorobertonoticias.com.br/v1/2020/04/04/ilheus-medico-center-faz-teste-para-detectar-o-coronavirus-com-resultado-no-mesmo-dia/"
1,"*Absurdo : Fiscaliza aê Doutor Marao*
OBS: Inclusive já há notícias de uma suspeita de contaminação de um bancário, em Feira de Santana
https://novasnoticias.com.br/ilheus-bradesco-expoe-bancarios-e-clientes-ao-risco-de-contagio-do-novo-coronavirus/"
1,https://oglobo.globo.com/sociedade/coronavirus/casos-de-coronavirus-em-hospitais-de-pequim-aumentam-preocupacao-na-china-1-24263625
1,https://g1.globo.com/ba/bahia/noticia/2020/03/26/ministerio-da-saude-libera-mais-de-r-70-milhoes-para-a-ba-no-combate-ao-coronavirus-diz-secretario.ghtml
1,"Um italiano, apos perder seu pai, sua mãe, suas duas irmãs  e sua filha pequena  todos falecido por conta do corona virus, comete suicidio pulando de um prédio depois que a italia fica sem saber o que fazer por conta do virus"
1,"🍃 AMAZONIAPRESS 🍃

A orientação de Monyk Camargo é que as pessoas ao se depararem com anúncios em redes sociais do ozonioterapia como alternativa para combater e prevenir o COVID-19, devem denunciar a postagem e encaminhar denúncia ao conselho profissional de cada profissão.

Confira a matéria completa no link: https://amazoniapress.com.br/fake-news-ozonioterapia-para-prevenir-o-covid-19/"
1,"ESTADÃO ›

*Governo autoriza empréstimos de até R$ 650 bilhões do BC a bancos*

APRIL 02, 2020

BRASÍLIA - O Conselho Monetário Nacional (CMN) cumpriu na quarta, 1, em reunião extraordinária, mais uma etapa na regulamentação para que o Banco Central possa emprestar recursos a instituições financeiras, tendo como garantia Letras Financeiras. A estimativa é de a medida possa injetar até R$ 650 bilhões no sistema financeiro.

De acordo com o BC, as operações terão prazo mínimo de 30 dias e máximo de 359 dias corridos. O CMN é composto pelo presidente do BC, Roberto Campos Neto, pelo ministro da Economia, Paulo Guedes, e pelo secretário especial da Fazenda do Ministério da Economia, Waldery Rodrigues.

O BC informou que nos próximos dias editará uma circular regulamentando a decisão do CMN sobre os empréstimos com Letras Financeiras. Depois disso, ainda haverá um prazo para operacionalização do instrumento. O BC não divulgou uma estimativa de quando, de fato, os empréstimos começarão a ser feitos.

Esta Linha Temporária Especial de Liquidez (LTEL) busca garantir recursos para que bancos e demais instituições financeiras possam conseguir dinheiro com o BC para atravessar a crise provocada pela pandemia do novo coronavírus.

O desenho geral da medida prevê que uma Letra Financeira Garantida será emitida pela instituição financeira em favor do BC, que liberará os recursos.

Pela regulamentação do CMN, as instituições poderão utilizar nas operações “amplo espectro de ativos de natureza creditícia integrantes da carteira das instituições bancárias”. “Serão aceitos créditos com níveis de risco avaliados como AA, A e B, mediante exigência de garantia em valor superior ao do empréstimo, de forma proporcional ao risco das operações de crédito ofertadas em garantia”, explicou o BC por meio de nota.

O CMN também adiou a entrada em vigor de mudanças nas regras de portabilidade de crédito, que haviam sido aprovadas em novembro do ano passado e deveriam entrar em vigor em abril e junho deste ano.

De acordo com o BC, as medidas adiadas previam a inclusão das operações com cheque especial, a possibilidade de operações de crédito imobiliário contratadas originalmente fora do Sistema Financeiro de Habitação (SFH) serem enquadradas no SFH na portabilidade e a criação do ""Documento Descritivo de Crédito"" (DDC).

Com isso, fica postergada a possibilidade de portabilidade dessas linhas de crédito. O BC informou que o adiamento decorre da necessidade de as instituições financeiras terem que realocar recursos humanos e materiais em ajustes operacionais e investimentos não programados em tecnologia como consequência da pandemia do novo coronavírus (covid-19).

Segundo o BC, o CMN também autorizou o presidente do Banco Central, Roberto Campos Neto, a firmar contrato temporário com o Federal Reserve (o BC norte-americano) para dar liquidez em dólares, ao mercado brasileiro, por meio de linhas de ""swap"".

Em 29 de outubro de 2008, no auge na crise financeira global, o Fed disponibilizou uma linha de swap de US$ 30 bilhões para o Banco Central brasileiro, no mesmo anúncio feito para os BCs de México, Coreia do Sul, e Cingapura. A autoridade monetária brasileira não chegou a utilizar o instrumento naquela ocasião.

A linha de liquidez soma-se ao conjunto de instrumentos disponíveis do BC para lidar com a alta volatilidade dos mercados em decorrência da pandemia da covid-19, informou a instituição.

""Esta linha não implica condicionalidades de política econômica e será utilizada para incrementar os fundos disponíveis para as operações de provisão de liquidez em dólares pelo BC"", acrescentou."
1,"Eu sou professor e estudei para não ser manipulado e enganado, nao é difícil interpretar um texto ou um fato acontecido , descubro os fatos e passo pra frente não sou nem baú estudei pra isso !!! Tava martelando na minha cabeça:- Porque o coronavirus matou tanta gente no norte da Italia?
Porquê?
Eis um provável motivo!!!
Você sabia que existem mais de 200 mil chineses trabalhando nas confecções de roupas no norte da Itália em estado de miserabilidade?
Justamente no local onde houve o maior número  de vítimas.
Nenhum jornal, rádio e nem a Globo noticiou.
Raciocina comigo aí, vc vai entender melhor o porque que o corona vírus se alastrou rapidamente na Itália. 
Existe um motivo pelo qual a Itália, particularmente o Norte, foi atingida tão brutalmente mas você não ouve isso das mídias. 
Por volta de 2010 companhias chinesas compraram marcas italianas, não apenas porque a classe média chinesa ama a moda italiana.
 Eles precisavam manter o tão cobiçado 
“Made in Italy”. 
Então, ao invés de fabricar roupas na China, eles enviaram os chineses para a Lombardia e a Toscana (Milão e Florença). 
A ida deles para a Italia teve apoio do partido comunista italiano. 
Teve até um  slogam "" Abrace um chinês "". https://noticias.r7.com/prisma/augusto-nunes/a-irresponsabilidade-assassina-18032020
Na dúvida, dê um Google...
Em 2013 New York Magazine disse que havia mais de 20 mil chineses em Prato, uma cidadezinha da Toscana. 

https://www.dw.com/pt-br/a-triste-realidade-da-pequena-china-italiana/a-18841625

Atualmente há mais de 200 mil em Tida Itália. 
 E adivinha onde a sede da indústria fashion chinesa? Sim, Wuhan - que contrata e envia mão de obra barata para as fábricas da Itália. 
Isso mesmo :- Mão de obra barata de Wuhan.
Centenas deles retornaram à China para o ano novo chinês. 
Em 25 de janeiro o vírus estava crescendo na cidade natal deles, e alguns deles provavelmente retornaram infectados.
Mas você não escuta isso da mídia, e eu me pergunto por quanto tempo isso não será postado. 
Os políticos brasileiros sabendo disso, começaram a monitorar todos turistas, navios oriundos da Asia que vinham e  atracavam no Brasil. 
Por isso, que em janeiro já usavam luvas e  máscaras nos aeroportos; torraram milhões do erário público nas festas do revellion e carnaval e ñ comunicaram a população. 
Expertos, esperaram o carnaval passar, injetaram milhões na imprensa e estas  bombaram o terror vinte quatro horas por dia para confinar  o povo numa quarentena . 
E deu certo!!!  
O povo acuado sem conhecer as verdades aceitou passivamente o horror implantado...
Querem o poder pelo poder,  derrubar o governo  federal a todo custo, não se importando  com a saúde mental do povo, muito menos com a recessão, a fome, quebradeira e o desemprego...agora vão aparecer de paladinos da salvação ... 
Por ai você percebe que não estamos na mesma escala da crise italiana por razões muito particulares.
Confirme tudo no Google,  é verídico.

https://economia.estadao.com.br/noticias/geral,como-os-chineses-ocuparam-a-cidade-italiana-de-prato,70003126064
ACORDA  POVO
ESTAMOS SENDO 
MANIPULADOS"
